,GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,geometry
0,Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more",
877,1500000US360470355002,360470355002,"Block Group 2, Census Tract 355, Kings County, New York",636,115,51,80,65,58,46,41,24,15,68,38,9,18,0,0,8,"POLYGON ((-73.93430599999999 40.664495, -73.931539 40.664343, -73.92940299999999 40.664199, -73.929874 40.66399, -73.930685 40.66362, -73.931607 40.663557, -73.93455299999999 40.663362, -73.93430599999999 40.664495))"
878,1500000US360470355003,360470355003,"Block Group 3, Census Tract 355, Kings County, New York",536,111,36,37,49,29,63,30,12,36,38,45,19,4,7,14,6,"POLYGON ((-73.937074 40.664644, -73.936984 40.665536, -73.934224 40.665378, -73.93430599999999 40.664495, -73.93455299999999 40.663362, -73.937264 40.663192, -73.937074 40.664644))"
879,1500000US360470356001,360470356001,"Block Group 1, Census Tract 356, Kings County, New York",1559,343,132,126,57,66,107,85,75,30,94,143,146,54,42,24,35,
880,1500000US360470356002,360470356002,"Block Group 2, Census Tract 356, Kings County, New York",2487,304,336,235,236,115,181,118,182,92,190,211,162,61,19,21,24,
881,1500000US360470356003,360470356003,"Block Group 3, Census Tract 356, Kings County, New York",255,80,59,24,16,0,6,18,31,0,17,0,4,0,0,0,0,
882,1500000US360470357001,360470357001,"Block Group 1, Census Tract 357, Kings County, New York",815,214,111,87,83,43,32,53,31,8,57,54,20,8,0,7,7,"POLYGON ((-73.92859799999999 40.66597, -73.928443 40.667672, -73.92826099999999 40.669588, -73.92809799999999 40.671321, -73.92532799999999 40.671169, -73.92541299999999 40.670279, -73.925539 40.668493, -73.92477199999999 40.667487, -73.92438899999999 40.666385, -73.92637999999999 40.665515, -73.92822799999999 40.66471, -73.928544 40.66457399999999, -73.92868299999999 40.665086, -73.92859799999999 40.66597))"
883,1500000US360470359001,360470359001,"Block Group 1, Census Tract 359, Kings County, New York",437,207,21,25,60,31,21,22,8,0,0,34,8,0,0,0,0,"POLYGON ((-73.925161 40.672954, -73.925122 40.673399, -73.925082 40.673844, -73.92213199999999 40.673684, -73.92221499999999 40.672792, -73.92230000000001 40.6719, -73.92524499999999 40.672062, -73.925161 40.672954))"
884,1500000US360470359002,360470359002,"Block Group 2, Census Tract 359, Kings County, New York",354,85,10,85,0,23,8,25,65,0,10,21,22,0,0,0,0,"POLYGON ((-73.92532799999999 40.671169, -73.92524499999999 40.672062, -73.92230000000001 40.6719, -73.92238399999999 40.671009, -73.922467 40.670117, -73.92541299999999 40.670279, -73.92532799999999 40.671169))"
885,1500000US360470359003,360470359003,"Block Group 3, Census Tract 359, Kings County, New York",713,163,28,91,91,49,96,38,31,39,26,28,33,0,0,0,0,"POLYGON ((-73.92541299999999 40.670279, -73.922467 40.670117, -73.922544 40.669276, -73.92263199999999 40.668373, -73.925539 40.668493, -73.92541299999999 40.670279))"
886,1500000US360470359004,360470359004,"Block Group 4, Census Tract 359, Kings County, New York",335,186,27,19,22,0,23,8,0,31,0,11,8,0,0,0,0,"POLYGON ((-73.925539 40.668493, -73.92263199999999 40.668373, -73.922753 40.667098, -73.92438899999999 40.666385, -73.92477199999999 40.667487, -73.925539 40.668493))"
887,1500000US360470360011,360470360011,"Block Group 1, Census Tract 360.01, Kings County, New York",649,187,156,27,40,66,7,0,57,36,29,17,13,14,0,0,0,"POLYGON ((-73.968535 40.576291, -73.96638 40.57655099999999, -73.96675399999999 40.574833, -73.968868 40.575236, -73.968535 40.576291))"
888,1500000US360470360012,360470360012,"Block Group 2, Census Tract 360.01, Kings County, New York",1125,344,130,50,46,82,82,21,33,24,92,82,54,20,19,26,20,"POLYGON ((-73.96638 40.57655099999999, -73.96509499999999 40.576827, -73.96471099999999 40.574782, -73.96675399999999 40.574833, -73.96638 40.57655099999999))"
889,1500000US360470360021,360470360021,"Block Group 1, Census Tract 360.02, Kings County, New York",1032,335,265,91,60,19,60,35,9,21,44,46,24,8,0,15,0,"POLYGON ((-73.96144099999999 40.57761, -73.959633 40.577993, -73.95945399999999 40.575575, -73.959414 40.57515799999999, -73.961034 40.575076, -73.961136 40.575803, -73.96144099999999 40.57761))"
890,1500000US360470360022,360470360022,"Block Group 2, Census Tract 360.02, Kings County, New York",1186,458,222,140,38,93,41,33,8,21,22,30,21,32,17,0,10,"POLYGON ((-73.963279 40.577212, -73.96236399999999 40.577411, -73.96144099999999 40.57761, -73.961136 40.575803, -73.961034 40.575076, -73.962881 40.574983, -73.963279 40.577212))"
891,1500000US360470361001,360470361001,"Block Group 1, Census Tract 361, Kings County, New York",351,152,32,33,7,29,17,15,14,19,18,12,3,0,0,0,0,"POLYGON ((-73.919794 40.670868, -73.917022 40.670718, -73.91696 40.670714, -73.914873 40.670533, -73.917135 40.669543, -73.919878 40.669978, -73.919794 40.670868))"
892,1500000US360470361002,360470361002,"Block Group 2, Census Tract 361, Kings County, New York",300,87,14,8,14,13,12,60,10,26,32,12,12,0,0,0,0,"POLYGON ((-73.92263199999999 40.668373, -73.922544 40.669276, -73.92004399999999 40.669137, -73.919878 40.669978, -73.917135 40.669543, -73.91748199999999 40.669393, -73.91838199999999 40.669002, -73.919231 40.668631, -73.920039 40.668282, -73.92102 40.667852, -73.92187199999999 40.667481, -73.922753 40.667098, -73.92263199999999 40.668373))"
893,1500000US360470361003,360470361003,"Block Group 3, Census Tract 361, Kings County, New York",417,166,60,18,37,36,23,23,8,9,0,21,16,0,0,0,0,"POLYGON ((-73.922467 40.670117, -73.92238399999999 40.671009, -73.919794 40.670868, -73.919878 40.669978, -73.92004399999999 40.669137, -73.922544 40.669276, -73.922467 40.670117))"
894,1500000US360470362001,360470362001,"Block Group 1, Census Tract 362, Kings County, New York",708,243,78,63,34,39,59,36,27,21,35,16,16,23,11,7,0,"POLYGON ((-73.963106 40.579377, -73.959801 40.58008, -73.95966299999999 40.578366, -73.959633 40.577993, -73.96144099999999 40.57761, -73.96236399999999 40.577411, -73.963106 40.579377))"
895,1500000US360470362002,360470362002,"Block Group 2, Census Tract 362, Kings County, New York",563,180,59,45,45,57,42,7,30,25,8,25,15,13,12,0,0,"POLYGON ((-73.96581499999999 40.578808, -73.96400799999999 40.579187, -73.963106 40.579377, -73.96236399999999 40.577411, -73.963279 40.577212, -73.96509499999999 40.576827, -73.96581499999999 40.578808))"
896,1500000US360470362003,360470362003,"Block Group 3, Census Tract 362, Kings County, New York",334,105,33,13,21,14,17,0,21,11,10,37,21,5,18,8,0,"POLYGON ((-73.968074 40.578313, -73.96581499999999 40.578808, -73.96509499999999 40.576827, -73.96638 40.57655099999999, -73.968535 40.576291, -73.968074 40.578313))"
897,1500000US360470363001,360470363001,"Block Group 1, Census Tract 363, Kings County, New York",358,178,31,34,23,19,25,0,10,10,19,0,9,0,0,0,0,"POLYGON ((-73.91408699999999 40.672348, -73.91400399999999 40.67324, -73.91122399999999 40.67315199999999, -73.91123 40.673079, -73.909255 40.672948, -73.91133599999999 40.672077, -73.914039 40.670897, -73.914131 40.67187699999999, -73.91408699999999 40.672348))"
898,1500000US360470363002,360470363002,"Block Group 2, Census Tract 363, Kings County, New York",185,80,7,0,14,14,21,7,0,17,5,20,0,0,0,0,0,"POLYGON ((-73.92230000000001 40.6719, -73.92221499999999 40.672792, -73.92213199999999 40.673684, -73.919541 40.673542, -73.91970999999999 40.671758, -73.91694199999999 40.671607, -73.917022 40.670718, -73.919794 40.670868, -73.92238399999999 40.671009, -73.92230000000001 40.6719))"
899,1500000US360470363003,360470363003,"Block Group 3, Census Tract 363, Kings County, New York",189,93,16,13,12,10,0,15,0,0,4,0,20,6,0,0,0,"POLYGON ((-73.917022 40.670718, -73.91694199999999 40.671607, -73.91677299999999 40.67339, -73.91400399999999 40.67324, -73.91408699999999 40.672348, -73.914131 40.67187699999999, -73.914039 40.670897, -73.914873 40.670533, -73.91696 40.670714, -73.917022 40.670718))"
900,1500000US360470363004,360470363004,"Block Group 4, Census Tract 363, Kings County, New York",61,30,7,13,0,0,0,0,7,0,0,0,0,4,0,0,0,"POLYGON ((-73.919541 40.673542, -73.91677299999999 40.67339, -73.91694199999999 40.671607, -73.91970999999999 40.671758, -73.919541 40.673542))"
901,1500000US360470363005,360470363005,"Block Group 5, Census Tract 363, Kings County, New York",123,34,21,5,16,8,11,4,7,0,0,5,9,3,0,0,0,
902,1500000US360470363006,360470363006,"Block Group 6, Census Tract 363, Kings County, New York",264,106,47,13,3,37,22,3,7,8,14,4,0,0,0,0,0,
903,1500000US360470364001,360470364001,"Block Group 1, Census Tract 364, Kings County, New York",496,140,40,79,28,33,27,23,8,0,50,26,6,11,7,18,0,"POLYGON ((-73.964652 40.58096, -73.96194299999999 40.581535, -73.959943 40.581959, -73.959885 40.581171, -73.959801 40.58008, -73.963106 40.579377, -73.96400799999999 40.579187, -73.964652 40.58096))"
904,1500000US360470364002,360470364002,"Block Group 2, Census Tract 364, Kings County, New York",407,113,70,16,14,31,0,31,3,6,35,61,18,5,4,0,0,"POLYGON ((-73.967602 40.580362, -73.96594499999999 40.580689, -73.964652 40.58096, -73.96400799999999 40.579187, -73.96581499999999 40.578808, -73.968074 40.578313, -73.967602 40.580362))"
905,1500000US360470365011,360470365011,"Block Group 1, Census Tract 365.01, Kings County, New York",223,125,6,0,31,10,5,0,0,20,0,16,10,0,0,0,0,"POLYGON ((-73.91391999999999 40.67413, -73.91384599999999 40.67490799999999, -73.913696 40.676495, -73.910926 40.676345, -73.911075 40.674757, -73.911152 40.673979, -73.91122399999999 40.67315199999999, -73.91400399999999 40.67324, -73.91391999999999 40.67413))"
906,1500000US360470365012,360470365012,"Block Group 2, Census Tract 365.01, Kings County, New York",618,196,28,24,44,62,24,45,35,36,41,15,47,12,0,0,9,"POLYGON ((-73.910926 40.676345, -73.90808799999999 40.67619, -73.90819499999999 40.675379, -73.90831 40.674605, -73.90915699999999 40.674653, -73.911075 40.674757, -73.910926 40.676345))"
907,1500000US360470365013,360470365013,"Block Group 3, Census Tract 365.01, Kings County, New York",125,82,0,0,14,0,15,0,0,14,0,0,0,0,0,0,0,
908,1500000US360470365021,360470365021,"Block Group 1, Census Tract 365.02, Kings County, New York",191,76,5,8,0,12,5,12,20,0,10,24,15,0,4,0,0,"POLYGON ((-73.91122399999999 40.67315199999999, -73.911152 40.673979, -73.911075 40.674757, -73.90915699999999 40.674653, -73.90831 40.674605, -73.90819499999999 40.675379, -73.90808799999999 40.67619, -73.90712499999999 40.676248, -73.90523999999999 40.676145, -73.902535 40.675884, -73.903475 40.675507, -73.907877 40.673567, -73.909255 40.672948, -73.91123 40.673079, -73.91122399999999 40.67315199999999))"
909,1500000US360470365022,360470365022,"Block Group 2, Census Tract 365.02, Kings County, New York",104,10,22,0,18,16,0,0,0,19,0,10,0,9,0,0,0,
910,1500000US360470366001,360470366001,"Block Group 1, Census Tract 366, Kings County, New York",314,62,41,31,33,7,19,28,0,0,27,13,36,7,0,10,0,"POLYGON ((-73.96677699999999 40.583904, -73.96661399999999 40.584575, -73.963442 40.58467599999999, -73.962552 40.584783, -73.960261 40.58503899999999, -73.960235 40.584522, -73.960027 40.583209, -73.959943 40.581959, -73.96194299999999 40.581535, -73.962429 40.584149, -73.96331099999999 40.58405, -73.965211 40.583788, -73.965389 40.583151, -73.966894 40.583348, -73.96677699999999 40.583904))"
911,1500000US360470366002,360470366002,"Block Group 2, Census Tract 366, Kings County, New York",429,29,39,41,21,35,26,12,62,17,24,66,23,18,7,9,0,"POLYGON ((-73.967332 40.581531, -73.966894 40.583348, -73.965389 40.583151, -73.965211 40.583788, -73.96331099999999 40.58405, -73.963049 40.582667, -73.964652 40.58096, -73.96594499999999 40.580689, -73.967602 40.580362, -73.967332 40.581531))"
912,1500000US360470366003,360470366003,"Block Group 3, Census Tract 366, Kings County, New York",547,120,80,31,50,8,24,7,10,31,44,56,62,21,0,3,0,"POLYGON ((-73.963049 40.582667, -73.96331099999999 40.58405, -73.962429 40.584149, -73.96194299999999 40.581535, -73.964652 40.58096, -73.963049 40.582667))"
913,1500000US360470367001,360470367001,"Block Group 1, Census Tract 367, Kings County, New York",196,54,36,7,7,8,13,13,0,18,13,14,0,0,6,7,0,"POLYGON ((-73.907833 40.678116, -73.90597099999999 40.678012, -73.90468799999999 40.677943, -73.90331599999999 40.677869, -73.900627 40.677265, -73.89999 40.6769, -73.900792 40.676572, -73.902535 40.675884, -73.90523999999999 40.676145, -73.90712499999999 40.676248, -73.90808799999999 40.67619, -73.907833 40.678116))"
914,1500000US360470367002,360470367002,"Block Group 2, Census Tract 367, Kings County, New York",334,115,10,37,28,16,28,13,0,24,24,0,26,13,0,0,0,"POLYGON ((-73.907833 40.678116, -73.90549299999999 40.680037, -73.904791 40.679641, -73.90404599999999 40.67922, -73.900627 40.677265, -73.90331599999999 40.677869, -73.90468799999999 40.677943, -73.90597099999999 40.678012, -73.907833 40.678116))"
915,1500000US360470369001,360470369001,"Block Group 1, Census Tract 369, Kings County, New York",458,183,27,8,60,16,29,28,22,24,40,7,14,0,0,0,0,"POLYGON ((-73.90885999999999 40.681994, -73.908517 40.681804, -73.90701799999999 40.680948, -73.90549299999999 40.680037, -73.907833 40.678116, -73.90857099999999 40.680554, -73.90871899999999 40.681284, -73.90885999999999 40.681994))"
916,1500000US360470369002,360470369002,"Block Group 2, Census Tract 369, Kings County, New York",375,97,6,22,34,74,19,17,21,22,26,9,4,15,9,0,0,"POLYGON ((-73.910799 40.678278, -73.907833 40.678116, -73.90808799999999 40.67619, -73.910926 40.676345, -73.910799 40.678278))"
917,1500000US360470369003,360470369003,"Block Group 3, Census Tract 369, Kings County, New York",356,138,38,20,32,21,26,27,10,7,18,0,12,7,0,0,0,"POLYGON ((-73.911225 40.68024, -73.90857099999999 40.680554, -73.907833 40.678116, -73.910799 40.678278, -73.91108199999999 40.67951499999999, -73.911225 40.68024))"
918,1500000US360470369004,360470369004,"Block Group 4, Census Tract 369, Kings County, New York",427,153,47,25,30,31,19,5,19,0,39,28,4,10,0,17,0,"POLYGON ((-73.911664 40.682446, -73.911512 40.683505, -73.90927499999999 40.682235, -73.90885999999999 40.681994, -73.90871899999999 40.681284, -73.90857099999999 40.680554, -73.911225 40.68024, -73.911374 40.68098, -73.911518 40.681712, -73.911664 40.682446))"
919,1500000US360470370001,360470370001,"Block Group 1, Census Tract 370, Kings County, New York",420,50,13,36,25,35,13,48,7,21,18,37,35,51,14,17,0,"POLYGON ((-73.96530199999999 40.59035799999999, -73.96512899999999 40.591108, -73.96068 40.591598, -73.960517 40.589453, -73.96244399999999 40.589239, -73.963369 40.589136, -73.96564099999999 40.588888, -73.96530199999999 40.59035799999999))"
920,1500000US360470370002,360470370002,"Block Group 2, Census Tract 370, Kings County, New York",523,26,73,54,24,35,15,41,36,10,79,44,24,35,21,0,6,"POLYGON ((-73.963369 40.589136, -73.96244399999999 40.589239, -73.960517 40.589453, -73.96034999999999 40.587307, -73.962045 40.587122, -73.962969 40.587018, -73.963369 40.589136))"
921,1500000US360470370003,360470370003,"Block Group 3, Census Tract 370, Kings County, New York",366,33,13,11,29,6,38,23,20,27,33,36,31,35,18,0,13,"POLYGON ((-73.96615 40.586669, -73.96564099999999 40.588888, -73.963369 40.589136, -73.962969 40.587018, -73.962552 40.584783, -73.963442 40.58467599999999, -73.96661399999999 40.584575, -73.96615 40.586669))"
922,1500000US360470370004,360470370004,"Block Group 4, Census Tract 370, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-73.962969 40.587018, -73.962045 40.587122, -73.96034999999999 40.587307, -73.960261 40.58503899999999, -73.962552 40.584783, -73.962969 40.587018))"
923,1500000US360470370005,360470370005,"Block Group 5, Census Tract 370, Kings County, New York",285,53,29,43,5,20,25,0,9,8,16,26,21,19,7,4,0,
924,1500000US360470371001,360470371001,"Block Group 1, Census Tract 371, Kings County, New York",303,50,27,35,36,18,12,8,13,7,26,28,26,10,7,0,0,"POLYGON ((-73.916977 40.68183399999999, -73.91431899999999 40.68214, -73.911664 40.682446, -73.911518 40.681712, -73.916831 40.681101, -73.916977 40.68183399999999))"
925,1500000US360470371002,360470371002,"Block Group 2, Census Tract 371, Kings County, New York",362,59,12,13,61,21,39,0,17,35,33,38,9,25,0,0,0,"POLYGON ((-73.916831 40.681101, -73.911518 40.681712, -73.911374 40.68098, -73.916687 40.680371, -73.916831 40.681101))"
926,1500000US360470371003,360470371003,"Block Group 3, Census Tract 371, Kings County, New York",246,75,9,24,30,30,0,12,0,19,15,13,10,9,0,0,0,"POLYGON ((-73.916687 40.680371, -73.911374 40.68098, -73.911225 40.68024, -73.91654 40.679637, -73.916687 40.680371))"
927,1500000US360470371004,360470371004,"Block Group 4, Census Tract 371, Kings County, New York",230,91,9,16,22,20,0,7,0,18,10,17,9,11,0,0,0,"POLYGON ((-73.91654 40.679637, -73.911225 40.68024, -73.91108199999999 40.67951499999999, -73.916393 40.678906, -73.91654 40.679637))"
928,1500000US360470371005,360470371005,"Block Group 5, Census Tract 371, Kings County, New York",162,78,20,11,10,0,14,8,0,0,10,0,11,0,0,0,0,"POLYGON ((-73.916393 40.678906, -73.91108199999999 40.67951499999999, -73.910799 40.678278, -73.91355899999999 40.678427, -73.91630099999999 40.678577, -73.916393 40.678906))"
929,1500000US360470373001,360470373001,"Block Group 1, Census Tract 373, Kings County, New York",521,248,44,40,36,36,27,12,6,18,24,0,4,0,11,0,15,"POLYGON ((-73.91804599999999 40.687213, -73.91604599999999 40.686072, -73.91529 40.685645, -73.91470099999999 40.685317, -73.913037 40.684368, -73.912273 40.683935, -73.91461099999999 40.683605, -73.91491499999999 40.685072, -73.917558 40.684767, -73.91770099999999 40.6855, -73.91785 40.686233, -73.917996 40.686965, -73.91804599999999 40.687213))"
930,1500000US360470373002,360470373002,"Block Group 2, Census Tract 373, Kings County, New York",300,30,21,18,8,0,39,15,72,10,14,40,15,10,0,8,0,"POLYGON ((-73.91461099999999 40.683605, -73.912273 40.683935, -73.911512 40.683505, -73.911664 40.682446, -73.91431899999999 40.68214, -73.91461099999999 40.683605))"
931,1500000US360470373003,360470373003,"Block Group 3, Census Tract 373, Kings County, New York",335,71,37,16,32,6,41,22,12,8,22,13,22,25,8,0,0,"POLYGON ((-73.917266 40.683303, -73.91461099999999 40.683605, -73.91431899999999 40.68214, -73.916977 40.68183399999999, -73.91712199999999 40.682568, -73.917266 40.683303))"
