,GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,geometry
0,Id,Id2,Geography,Estimate; Total:,"Estimate; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more",
1648,1500000US360470766001,360470766001,"Block Group 1, Census Tract 766, Kings County, New York",740,62,7,32,78,39,15,40,25,3,83,101,94,59,35,51,16,"POLYGON ((-73.958198 40.635289, -73.95624099999999 40.635509, -73.955473 40.631431, -73.956616 40.630591, -73.95729899999999 40.630512, -73.957753 40.632903, -73.958198 40.635289))"
1649,1500000US360470768001,360470768001,"Block Group 1, Census Tract 768, Kings County, New York",333,38,20,36,19,0,0,31,24,0,5,0,11,85,10,15,39,"POLYGON ((-73.962339 40.620196, -73.961415 40.620298, -73.960486 40.6204, -73.96093999999999 40.622791, -73.958088 40.623105, -73.95763199999999 40.620714, -73.958597 40.620608, -73.958147 40.618217, -73.959107 40.618113, -73.961888 40.617804, -73.962339 40.620196))"
1650,1500000US360470768002,360470768002,"Block Group 2, Census Tract 768, Kings County, New York",318,39,46,16,0,22,5,24,22,0,18,0,37,35,28,19,7,"POLYGON ((-73.96426799999999 40.619984, -73.963268 40.620095, -73.962339 40.620196, -73.961888 40.617804, -73.961775 40.617204, -73.96266299999999 40.61691099999999, -73.96236399999999 40.615314, -73.96336099999999 40.615204, -73.96426799999999 40.619984))"
1651,1500000US360470768003,360470768003,"Block Group 3, Census Tract 768, Kings County, New York",493,36,30,21,36,58,23,11,12,41,33,71,39,64,8,0,10,"POLYGON ((-73.96266299999999 40.61691099999999, -73.961775 40.617204, -73.961888 40.617804, -73.959107 40.618113, -73.95865499999999 40.615721, -73.95958299999999 40.61562, -73.960511 40.615518, -73.96236399999999 40.615314, -73.96266299999999 40.61691099999999))"
1652,1500000US360470770001,360470770001,"Block Group 1, Census Tract 770, Kings County, New York",470,57,15,42,15,0,33,0,0,26,69,26,70,59,36,22,0,"POLYGON ((-73.952462 40.635922, -73.95110099999999 40.636073, -73.949449 40.634508, -73.951059 40.633635, -73.95201 40.633531, -73.952462 40.635922))"
1653,1500000US360470770002,360470770002,"Block Group 2, Census Tract 770, Kings County, New York",439,58,0,10,18,33,18,51,27,34,28,32,59,35,21,7,8,"POLYGON ((-73.9584 40.636327, -73.95743299999999 40.636793, -73.956566 40.637206, -73.953743 40.638566, -73.95360000000001 40.638422, -73.95110099999999 40.636073, -73.952462 40.635922, -73.95624099999999 40.635509, -73.958198 40.635289, -73.9584 40.636327))"
1654,1500000US360470772001,360470772001,"Block Group 1, Census Tract 772, Kings County, New York",507,36,0,0,21,33,55,57,0,39,26,64,24,71,50,0,31,"POLYGON ((-73.95624099999999 40.635509, -73.952462 40.635922, -73.95201 40.633531, -73.95273 40.632147, -73.955473 40.631431, -73.95624099999999 40.635509))"
1655,1500000US360470772002,360470772002,"Block Group 2, Census Tract 772, Kings County, New York",660,110,47,31,15,34,52,24,31,0,22,52,132,24,9,21,56,"POLYGON ((-73.95729899999999 40.630512, -73.956616 40.630591, -73.955473 40.631431, -73.95273 40.632147, -73.95201 40.633531, -73.951059 40.633635, -73.95083799999999 40.632354, -73.947543 40.631581, -73.947458 40.63059, -73.95044799999999 40.63026, -73.950177 40.62885199999999, -73.951106 40.62875, -73.95488499999999 40.628336, -73.95581199999999 40.628234, -73.956847 40.62812, -73.95712399999999 40.629586, -73.95729899999999 40.630512))"
1656,1500000US360470774001,360470774001,"Block Group 1, Census Tract 774, Kings County, New York",337,24,26,36,27,0,0,20,23,34,10,25,44,0,7,50,11,"POLYGON ((-73.951059 40.633635, -73.949449 40.634508, -73.948819 40.633902, -73.946561 40.631785, -73.946479 40.631708, -73.947543 40.631581, -73.95083799999999 40.632354, -73.951059 40.633635))"
1657,1500000US360470774002,360470774002,"Block Group 2, Census Tract 774, Kings County, New York",738,36,84,48,44,0,21,11,29,58,149,91,70,52,7,38,0,"POLYGON ((-73.95044799999999 40.63026, -73.947458 40.63059, -73.947543 40.631581, -73.946479 40.631708, -73.945511 40.630792, -73.94415499999999 40.629508, -73.94540099999999 40.629378, -73.946327 40.62927699999999, -73.947327 40.629166, -73.950177 40.62885199999999, -73.95044799999999 40.63026))"
1658,1500000US360470776001,360470776001,"Block Group 1, Census Tract 776, Kings County, New York",590,51,44,25,32,19,44,56,8,8,11,117,125,13,9,28,0,"POLYGON ((-73.946479 40.631708, -73.94462899999999 40.63183799999999, -73.940788 40.632076, -73.93759299999999 40.632268, -73.939694 40.631585, -73.941671 40.631208, -73.943573 40.630994, -73.94454999999999 40.631072, -73.945511 40.630792, -73.946479 40.631708))"
1659,1500000US360470776002,360470776002,"Block Group 2, Census Tract 776, Kings County, New York",742,39,51,0,62,20,22,37,45,74,106,86,106,77,7,10,0,"POLYGON ((-73.94454999999999 40.631072, -73.943573 40.630994, -73.941671 40.631208, -73.941509 40.629678, -73.943409 40.62956, -73.94415499999999 40.629508, -73.945511 40.630792, -73.94454999999999 40.631072))"
1660,1500000US360470776003,360470776003,"Block Group 3, Census Tract 776, Kings County, New York",388,22,25,0,16,12,15,25,38,17,20,29,96,18,23,32,0,"POLYGON ((-73.941671 40.631208, -73.939694 40.631585, -73.93759299999999 40.632268, -73.93701299999999 40.632304, -73.936767 40.629973, -73.939605 40.629795, -73.941509 40.629678, -73.941671 40.631208))"
1661,1500000US360470780001,360470780001,"Block Group 1, Census Tract 780, Kings County, New York",303,0,3,0,0,0,17,23,22,0,0,38,46,14,85,35,20,"POLYGON ((-73.941283 40.63668699999999, -73.937512 40.636921, -73.93726699999999 40.634651, -73.941039 40.634417, -73.941283 40.63668699999999))"
1662,1500000US360470780002,360470780002,"Block Group 2, Census Tract 780, Kings County, New York",355,5,10,4,37,20,16,0,0,23,58,25,53,33,51,5,15,"POLYGON ((-73.941039 40.634417, -73.93726699999999 40.634651, -73.93701299999999 40.632304, -73.93759299999999 40.632268, -73.940788 40.632076, -73.941039 40.634417))"
1663,1500000US360470782001,360470782001,"Block Group 1, Census Tract 782, Kings County, New York",589,0,42,28,0,60,20,8,9,56,51,43,174,9,0,79,10,"POLYGON ((-73.942503 40.638965, -73.94153299999999 40.639025, -73.93966399999999 40.639142, -73.93776199999999 40.639259, -73.937512 40.636921, -73.941283 40.63668699999999, -73.94224899999999 40.63662799999999, -73.942503 40.638965))"
1664,1500000US360470782002,360470782002,"Block Group 2, Census Tract 782, Kings County, New York",955,144,62,43,51,67,89,34,72,51,52,49,147,25,53,16,0,"POLYGON ((-73.945373 40.638787, -73.942503 40.638965, -73.94224899999999 40.63662799999999, -73.945123 40.636448, -73.945373 40.638787))"
1665,1500000US360470784001,360470784001,"Block Group 1, Census Tract 784, Kings County, New York",311,5,9,9,10,0,0,0,0,18,14,32,77,37,61,39,0,"POLYGON ((-73.945123 40.636448, -73.94224899999999 40.63662799999999, -73.941283 40.63668699999999, -73.941039 40.634417, -73.944881 40.634177, -73.945123 40.636448))"
1666,1500000US360470784002,360470784002,"Block Group 2, Census Tract 784, Kings County, New York",489,4,8,4,25,6,7,34,27,5,30,91,79,34,26,82,27,"POLYGON ((-73.944881 40.634177, -73.941039 40.634417, -73.940788 40.632076, -73.94462899999999 40.63183799999999, -73.944881 40.634177))"
1667,1500000US360470786001,360470786001,"Block Group 1, Census Tract 786, Kings County, New York",501,66,48,23,52,64,44,26,48,12,7,46,29,0,26,10,0,"POLYGON ((-73.94991899999999 40.636152, -73.948015 40.636267, -73.947774 40.633999, -73.948819 40.633902, -73.949449 40.634508, -73.95110099999999 40.636073, -73.94991899999999 40.636152))"
1668,1500000US360470786002,360470786002,"Block Group 2, Census Tract 786, Kings County, New York",301,54,46,0,20,20,30,0,19,0,16,24,44,28,0,0,0,"POLYGON ((-73.947774 40.633999, -73.948015 40.636267, -73.94704399999999 40.636329, -73.946561 40.631785, -73.948819 40.633902, -73.947774 40.633999))"
1669,1500000US360470786003,360470786003,"Block Group 3, Census Tract 786, Kings County, New York",938,63,44,66,46,115,50,39,52,48,80,69,106,58,22,28,52,"POLYGON ((-73.94704399999999 40.636329, -73.94610899999999 40.636388, -73.945123 40.636448, -73.944881 40.634177, -73.94462899999999 40.63183799999999, -73.946479 40.631708, -73.946561 40.631785, -73.94704399999999 40.636329))"
1670,1500000US360470788001,360470788001,"Block Group 1, Census Tract 788, Kings County, New York",500,24,20,33,64,47,59,21,67,34,21,17,44,0,17,18,14,"POLYGON ((-73.94826499999999 40.638607, -73.946449 40.63872, -73.945373 40.638787, -73.945123 40.636448, -73.94610899999999 40.636388, -73.94704399999999 40.636329, -73.948015 40.636267, -73.94826499999999 40.638607))"
1671,1500000US360470788002,360470788002,"Block Group 2, Census Tract 788, Kings County, New York",387,90,0,29,0,6,7,17,41,0,41,32,58,11,40,8,7,"POLYGON ((-73.95016699999999 40.63849099999999, -73.94826499999999 40.638607, -73.948015 40.636267, -73.94991899999999 40.636152, -73.95016699999999 40.63849099999999))"
1672,1500000US360470788003,360470788003,"Block Group 3, Census Tract 788, Kings County, New York",302,46,13,0,23,8,54,0,24,23,20,36,25,0,0,0,30,"POLYGON ((-73.952133 40.638423, -73.95115799999999 40.638428, -73.95016699999999 40.63849099999999, -73.94991899999999 40.636152, -73.95110099999999 40.636073, -73.95360000000001 40.638422, -73.952133 40.638423))"
1673,1500000US360470790001,360470790001,"Block Group 1, Census Tract 790, Kings County, New York",440,23,56,14,9,40,36,14,30,0,54,47,50,23,30,14,0,"POLYGON ((-73.95262199999999 40.643006, -73.951652 40.643066, -73.95140599999999 40.640767, -73.95115799999999 40.638428, -73.952133 40.638423, -73.952376 40.640707, -73.95262199999999 40.643006))"
1674,1500000US360470790002,360470790002,"Block Group 2, Census Tract 790, Kings County, New York",572,101,47,88,17,9,100,40,16,25,23,40,48,7,0,0,11,"POLYGON ((-73.95428099999999 40.640589, -73.952376 40.640707, -73.952133 40.638423, -73.95360000000001 40.638422, -73.953743 40.638566, -73.95563799999999 40.640504, -73.95428099999999 40.640589))"
1675,1500000US360470790003,360470790003,"Block Group 3, Census Tract 790, Kings County, New York",378,37,0,14,8,0,0,21,26,27,48,15,42,32,69,15,24,"POLYGON ((-73.95452499999999 40.64288699999999, -73.95262199999999 40.643006, -73.952376 40.640707, -73.95428099999999 40.640589, -73.95452499999999 40.64288699999999))"
1676,1500000US360470790004,360470790004,"Block Group 4, Census Tract 790, Kings County, New York",388,45,46,41,0,46,41,0,7,0,48,60,27,0,0,10,17,"POLYGON ((-73.95763699999999 40.642689, -73.95452499999999 40.64288699999999, -73.95428099999999 40.640589, -73.95563799999999 40.640504, -73.95763699999999 40.642689))"
1677,1500000US360470792001,360470792001,"Block Group 1, Census Tract 792, Kings County, New York",398,31,39,17,73,0,0,33,11,0,9,68,79,10,10,18,0,"POLYGON ((-73.955652 40.646631, -73.95205 40.646771, -73.951854 40.644954, -73.951785 40.644305, -73.95466499999999 40.644197, -73.95473 40.644772, -73.955652 40.646631))"
1678,1500000US360470792002,360470792002,"Block Group 2, Census Tract 792, Kings County, New York",336,56,0,36,34,19,7,17,42,0,17,34,32,28,0,14,0,"POLYGON ((-73.95466499999999 40.644197, -73.951785 40.644305, -73.951652 40.643066, -73.95262199999999 40.643006, -73.95452499999999 40.64288699999999, -73.95466499999999 40.644197))"
1679,1500000US360470792003,360470792003,"Block Group 3, Census Tract 792, Kings County, New York",566,58,74,53,15,45,95,8,21,35,40,0,75,38,9,0,0,"POLYGON ((-73.958107 40.646518, -73.955652 40.646631, -73.95473 40.644772, -73.95466499999999 40.644197, -73.95452499999999 40.64288699999999, -73.95763699999999 40.642689, -73.95791899999999 40.644143, -73.958022 40.64507, -73.958107 40.646518))"
1680,1500000US360470794001,360470794001,"Block Group 1, Census Tract 794, Kings County, New York",445,0,34,57,14,21,103,45,31,7,69,29,16,3,16,0,0,"POLYGON ((-73.95870699999999 40.65038699999999, -73.95582499999999 40.65053, -73.95246899999999 40.65067, -73.95236299999999 40.649669, -73.95218899999999 40.648021, -73.955736 40.647869, -73.955652 40.646631, -73.958107 40.646518, -73.958141 40.647504, -73.95870699999999 40.65038699999999))"
1681,1500000US360470794002,360470794002,"Block Group 2, Census Tract 794, Kings County, New York",192,35,20,0,0,0,0,32,0,7,9,17,20,26,0,0,26,"POLYGON ((-73.955736 40.647869, -73.95218899999999 40.648021, -73.95205 40.646771, -73.955652 40.646631, -73.955736 40.647869))"
1682,1500000US360470796011,360470796011,"Block Group 1, Census Tract 796.01, Kings County, New York",877,28,63,67,31,14,42,61,64,0,141,110,76,86,0,78,16,"POLYGON ((-73.96007299999999 40.656486, -73.95647799999999 40.656711, -73.95638799999999 40.65587499999999, -73.9563 40.655049, -73.95969599999999 40.654839, -73.959861 40.655635, -73.96007299999999 40.656486))"
1683,1500000US360470796012,360470796012,"Block Group 2, Census Tract 796.01, Kings County, New York",984,70,22,77,45,44,133,50,79,8,104,208,85,14,0,17,28,"POLYGON ((-73.960426 40.658072, -73.956649 40.658306, -73.956558 40.657454, -73.95647799999999 40.656711, -73.96007299999999 40.656486, -73.96024299999999 40.657232, -73.960426 40.658072))"
1684,1500000US360470796021,360470796021,"Block Group 1, Census Tract 796.02, Kings County, New York",720,109,32,59,26,51,70,36,11,18,47,99,91,26,45,0,0,"POLYGON ((-73.95969599999999 40.654839, -73.9563 40.655049, -73.956164 40.653777, -73.95600999999999 40.652314, -73.95728299999999 40.653031, -73.959329 40.652928, -73.95969599999999 40.654839))"
1685,1500000US360470796022,360470796022,"Block Group 2, Census Tract 796.02, Kings County, New York",1022,47,129,91,129,50,133,27,80,29,152,62,51,0,0,42,0,"POLYGON ((-73.959329 40.652928, -73.95728299999999 40.653031, -73.95600999999999 40.652314, -73.955907 40.651369, -73.95582499999999 40.65053, -73.95870699999999 40.65038699999999, -73.95892599999999 40.651212, -73.959329 40.652928))"
1686,1500000US360470798011,360470798011,"Block Group 1, Census Tract 798.01, Kings County, New York",683,85,69,32,70,25,7,20,65,78,31,86,44,8,52,0,11,"POLYGON ((-73.96077 40.661734, -73.957044 40.661965, -73.956958 40.66118, -73.956875 40.660442, -73.960622 40.660205, -73.960662 40.660947, -73.96077 40.661734))"
1687,1500000US360470798012,360470798012,"Block Group 2, Census Tract 798.01, Kings County, New York",627,0,44,22,39,9,32,19,52,24,0,60,68,30,57,135,36,"POLYGON ((-73.960622 40.660205, -73.956875 40.660442, -73.956801 40.65973, -73.95672499999999 40.659017, -73.956649 40.658306, -73.960426 40.658072, -73.96048399999999 40.65841, -73.960622 40.660205))"
1688,1500000US360470798021,360470798021,"Block Group 1, Census Tract 798.02, Kings County, New York",863,16,32,16,65,163,34,66,35,31,59,192,80,74,0,0,0,"POLYGON ((-73.96200499999999 40.66067, -73.96181199999999 40.658247, -73.96158299999999 40.655843, -73.961691 40.654951, -73.9619 40.654871, -73.96281399999999 40.660504, -73.96200499999999 40.66067))"
1689,1500000US360470798022,360470798022,"Block Group 2, Census Tract 798.02, Kings County, New York",763,59,38,0,78,0,80,16,79,15,110,92,96,57,14,0,29,"POLYGON ((-73.96200499999999 40.66067, -73.960662 40.660947, -73.960622 40.660205, -73.96048399999999 40.65841, -73.96181199999999 40.658247, -73.96200499999999 40.66067))"
1690,1500000US360470798023,360470798023,"Block Group 3, Census Tract 798.02, Kings County, New York",643,59,33,77,33,82,63,0,32,45,0,141,48,0,0,30,0,"POLYGON ((-73.96181199999999 40.658247, -73.96048399999999 40.65841, -73.960426 40.658072, -73.96024299999999 40.657232, -73.96007299999999 40.656486, -73.959861 40.655635, -73.961691 40.654951, -73.96158299999999 40.655843, -73.96181199999999 40.658247))"
1691,1500000US360470800001,360470800001,"Block Group 1, Census Tract 800, Kings County, New York",484,96,13,31,16,0,33,54,0,23,35,35,59,49,17,0,23,"POLYGON ((-73.957044 40.661965, -73.9537 40.662174, -73.95080999999999 40.662354, -73.95072399999999 40.661569, -73.956958 40.66118, -73.957044 40.661965))"
1692,1500000US360470800002,360470800002,"Block Group 2, Census Tract 800, Kings County, New York",348,70,7,25,0,0,0,0,0,0,85,7,24,3,34,22,71,"POLYGON ((-73.956958 40.66118, -73.95072399999999 40.661569, -73.950644 40.660827, -73.95346099999999 40.659937, -73.956801 40.65973, -73.956875 40.660442, -73.956958 40.66118))"
1693,1500000US360470800003,360470800003,"Block Group 3, Census Tract 800, Kings County, New York",559,64,52,22,39,31,16,23,19,11,73,6,26,79,40,28,30,"POLYGON ((-73.956801 40.65973, -73.95346099999999 40.659937, -73.950644 40.660827, -73.950569 40.660117, -73.95049299999999 40.659405, -73.95672499999999 40.659017, -73.956801 40.65973))"
1694,1500000US360470802001,360470802001,"Block Group 1, Census Tract 802, Kings County, New York",594,68,36,12,20,52,28,25,50,20,28,106,52,71,0,18,8,"POLYGON ((-73.95672499999999 40.659017, -73.95049299999999 40.659405, -73.95041599999999 40.658693, -73.95032599999999 40.657838, -73.95322 40.657661, -73.95330899999999 40.658514, -73.956649 40.658306, -73.95672499999999 40.659017))"
1695,1500000US360470802002,360470802002,"Block Group 2, Census Tract 802, Kings County, New York",432,54,59,71,14,12,10,14,33,58,11,8,21,36,0,20,11,"POLYGON ((-73.95647799999999 40.656711, -73.95313899999999 40.656915, -73.95322 40.657661, -73.95032599999999 40.657838, -73.95016 40.65626, -73.953048 40.656081, -73.95638799999999 40.65587499999999, -73.95647799999999 40.656711))"
1696,1500000US360470802003,360470802003,"Block Group 3, Census Tract 802, Kings County, New York",701,77,18,68,36,20,10,41,55,15,96,91,94,29,15,17,19,"POLYGON ((-73.956649 40.658306, -73.95330899999999 40.658514, -73.95322 40.657661, -73.95313899999999 40.656915, -73.95647799999999 40.656711, -73.956558 40.657454, -73.956649 40.658306))"
1697,1500000US360470804001,360470804001,"Block Group 1, Census Tract 804, Kings County, New York",507,57,81,5,36,63,28,42,14,17,22,21,58,7,24,7,25,"POLYGON ((-73.95080999999999 40.662354, -73.947914 40.662533, -73.947676 40.660297, -73.950569 40.660117, -73.950644 40.660827, -73.95072399999999 40.661569, -73.95080999999999 40.662354))"
1698,1500000US360470804002,360470804002,"Block Group 2, Census Tract 804, Kings County, New York",486,50,29,59,23,49,66,58,0,39,72,9,16,0,0,8,8,"POLYGON ((-73.950569 40.660117, -73.947676 40.660297, -73.94760099999999 40.659586, -73.94752199999999 40.658876, -73.95041599999999 40.658693, -73.95049299999999 40.659405, -73.950569 40.660117))"
1699,1500000US360470804003,360470804003,"Block Group 3, Census Tract 804, Kings County, New York",217,47,0,0,0,15,6,17,12,0,13,9,26,36,0,36,0,"POLYGON ((-73.95041599999999 40.658693, -73.94752199999999 40.658876, -73.94735399999999 40.65728, -73.947159 40.655594, -73.95006599999999 40.655423, -73.95016 40.65626, -73.95032599999999 40.657838, -73.95041599999999 40.658693))"
